event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
LBN28721,"27 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Habbouch,33.4073,35.4817,1,"El Nashra",National,"On 27 October 2024, Israeli warplanes carried out an airstrike in Habbouch town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764854,10584
LBN28218,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,"Aadayseh Marjayoun",33.2544,35.5424,1,"An-Nahar; Murr TV; Naharnet; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Aadayseh Marjayoun town (Marjayoun, Al Nabatieh). The Israeli military also equipped buildings and tunnels with remote explosives and detonated them across the town. The tunnels are believed to be constructed and used by Hezbollah. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. There were no casualties.",0,,1730764851,2069
LBN28322,"26 October 2024",2024,2,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces","PFLP-GC: Popular Front for the Liberation of Palestine - General Command",,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,Houla,33.2092,35.515,3,"L'Orient Le Jour",National,"Around 26 October 2024, the Popular Front for the Liberation of Palestine announced the death of one of its fighters (coded to Houla). The circumstances of the fighter's death was unclear but presumably took place during Israeli attacks on southern Lebanon.",1,,1730764852,4766
LBN28460,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,Marjayoun,33.3603,35.5911,1,"L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out three airstrikes in Marjayoun (Marjayoun, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Six individuals were killed and one was injured in the airstrikes.",6,,1730764852,5380
LBN28474,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Douair,33.3903,35.4177,1,"L'Orient Le Jour; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike targeting a house in Al Safa neighborhood in Douair town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. One person was killed and another was injured in the airstrike.",1,,1730764852,10553
LBN28534,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,South,Sayda,,Zrariyeh,33.3438,35.3346,2,"National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Zrariyeh town (Sayda, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Several casualties were reported.",0,,1730764853,6125
LBN28535,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,Baalbek-Hermel,"Al Hermel",,"Al Hermel",34.3942,36.3847,2,"El Nashra; L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Al Hermel city (Al Hermel, Baalbek-Hermel). Other airstrikes targeted the Jermash area and the Matraba border crossing in the vicinity of the city. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Two people were killed and nine others injured in the airstrikes.",2,,1730764853,18933
LBN28536,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,Khiyam,33.3278,35.6128,1,"National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out three airstrikes in Khiyam town (Marjayoun, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,7111
LBN28537,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Sayda,,Saksakiyah,33.4344,35.2835,1,"L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out several airstrikes in Saksakiyah town (Sayda, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,7926
LBN28538,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Nabatiyeh El Faouqa",33.3618,35.4987,1,"L'Orient Le Jour; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out an airstrike in Nabatiyeh El Faouqa (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Two people were killed.",2,,1730764853,11338
LBN28539,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Sayda,,Kharayeb,33.3434,35.2992,1,"National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike targeting Al Bahilyah area in Kharayeb town (Sayda, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,5269
LBN28540,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Sayda,,"Mazraat Kaoutariyet Er Riz",33.3712,35.3,2,"National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Mazraat Kaoutariyet Er Riz town (Sayda, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,2760
LBN28541,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Amal Movement",,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,"Safad el Battikh",33.2003,35.4327,1,"L'Orient Le Jour; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out two airstrikes in Safad el Battikh (Bint Jbeil, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. An Amal Movement member was killed in the attack.",1,,1730764853,1164
LBN28542,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,"Kherbet Selm",33.2302,35.4218,1,"National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out three airstrikes in Kherbet Selm (Bint Jbeil, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,2906
LBN28543,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,Kounine,33.1487,35.433,1,"El Nashra; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out two airstrikes in Kounine (Bint Jbeil, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,305
LBN28544,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,Saddiqine,33.1906,35.3106,1,"L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out two airstrikes in Saddiqine (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,4867
LBN28545,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Zaoutar ech Charqiye",33.3197,35.4725,2,"El Nashra; L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Zaoutar Ech Charqiye (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,3462
LBN28546,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Sayda,,Zrariyeh,33.3438,35.3346,1,"El Nashra; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Zrariyeh (Sayda, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,6125
LBN28547,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,South,Tyr,,Baflay,33.2638,35.364,1,"L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Baflay (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Several fatalities were reported. Unknown number of fatalities coded as 3.",3,,1730764853,1601
LBN28548,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)","Health Workers (Lebanon); Hezbollah; Islamic Health Society",Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,South,Tyr,,Bazouriye,33.254,35.2612,1,"El Nashra; L'Orient Le Jour; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out an airstrike targeting an Islamic Health Society center in Bazouriye (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. One medical worker was killed and 12 others were injured in the attack.",1,,1730764853,895
LBN28549,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,Qlayaa,33.3347,35.5709,1,"L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, the Israeli military fired four artillery shells targeting the outskirts of Qlayaa town (Marjayoun, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,5663
LBN28550,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,"Borj el Mlouk",33.3215,35.5632,1,"L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, the Israeli military fired artillery shells towards Borj el Mlouk town (Marjayoun, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,1007
LBN28551,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,Tebnine,33.194,35.4097,1,"L'Orient Le Jour; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in near the state hospital in Tebnine town (Bint Jbeil, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Several injuries were reported.",0,,1730764853,1587
LBN28552,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,"Bent Jbeil",33.1194,35.4333,1,"L'Orient Le Jour; Murr TV; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out an airstrike in Bent Jbeil city (Bint Jbeil, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,6168
LBN28553,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,Aitaroun,33.1153,35.4714,1,"L'Orient Le Jour; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Aitaroun (Bint Jbeil, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,3861
LBN28554,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,Baraachit,33.1761,35.4433,1,"Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Baraachit (Bint Jbeil, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,1555
LBN28555,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,"Majdel Selm",33.2222,35.4647,1,"L'Orient Le Jour; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, an Israeli drone struck a motorcycle in Majdel Selm (Marjayoun, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. One individual was killed in the strike.",1,,1730764853,5634
LBN28557,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,Bidyas,33.3124,35.3,2,"El Nashra; L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Bidyas (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,1435
LBN28558,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"External/Other forces","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,"Ras al Naqoura",33.1181,35.1397,1,"AlManar TV; El Nashra; L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, Hezbollah fired several missiles targeting an Israeli infantry force in the Mshayrfe area in Ras al Naqoura town (Tyr, South). The group announced it had achieved direct hits. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,1794
LBN28559,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,South,Sayda,,Teffahta,33.4381,35.3711,1,"L'Orient Le Jour; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Teffahta town (Sayda, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Five people were killed in the attack.",5,,1730764853,3317
LBN28560,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Ansar,33.3784,35.3537,1,"El Nashra; L'Orient Le Jour; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out four airstrikes in Ansar town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,8519
LBN28561,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Jezzine,,Aaychiyeh,33.4089,35.5567,2,"Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Aaychiyeh town (Jezzine, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,1156
LBN28562,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Jezzine,,Sejoud,33.4335,35.5338,1,"Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Sejoud town (Jezzine, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,692
LBN28563,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Jezzine,,Jarmaq,33.3856,35.5347,1,"Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Jarmaq town (Jezzine, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,176
LBN28564,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Jezzine,,Qatrani,33.4402,35.6036,1,"Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Qatrani town (Jezzine, South). The airstrike damaged the electricity network in and around the town. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,614
LBN28565,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,Taybeh,33.2755,35.5179,2,"L'Orient Le Jour; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Taybeh town (Marjayoun, Al Nabatieh). The Israeli military also equipped buildings and houses with explosives and detonated them in the vicinity of the town. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,6071
LBN28566,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Zaoutar ech Charqiye",33.3197,35.4725,1,"L'Orient Le Jour; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out an airstrike in Zaoutar ech Charqiye town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Three people were killed in the attack.",3,,1730764853,3462
LBN28567,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Hasbeiya,,Hilta,33.3088,35.6667,2,"AlManar TV; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, the Israeli military fired white phosphorus shells in the vicinity of Hilta town (Hasbeiya, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown. International organizations have accused Israel of using white phosphorous bombs during the current war between Hezbollah and Israel.",0,,1730764853,451
LBN28568,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Hasbeiya,,"Wadi Khansa",33.2987,35.6568,2,"AlManar TV; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, the Israeli military fired white phosphorus shells in the vicinity of Wadi Khansa town (Hasbeiya, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown. International organizations have accused Israel of using white phosphorous bombs during the current war between Hezbollah and Israel.",0,,1730764853,0
LBN28569,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,"Majdel Zoun",33.1514,35.2261,2,"National News Agency Lebanon",National,"On 26 October 2024, the Israeli military fired artillery shells in the vicinity of Majdel Zoun town (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,1472
LBN28570,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,Rechknanay,33.1892,35.3223,1,"L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike targeting a bulldozer in Rechknanay town (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,851
LBN28571,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Kfar Jaouz",33.3972,35.4739,1,"L'Orient Le Jour; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Kfar Jaouz town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,4132
LBN28572,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,"Tayr Debba",33.2757,35.2784,2,"National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Tayr Debba town (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,6385
LBN28573,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"External/Other forces","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,"Aita ech Chaab",33.0971,35.3367,2,"El Nashra; L'Orient Le Jour; Naharnet; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, Hezbollah fired several missiles targeting an Israeli infantry force near Aita ech Chaab town (Bint Jbeil, Al Nabatieh). The group announced it had achieved direct hits. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,3732
LBN28574,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Yohmor,33.3114,35.5163,2,"Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Yohmor town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,2547
LBN28575,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Yohmor,33.3114,35.5163,1,"Murr TV; National News Agency Lebanon",National,"On 26 October 2024, the Israeli military fired cluster bombs towards Yohmor town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,2547
LBN28576,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,"Burj Shemali",33.2626,35.2388,2,"National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Burj Shemali town (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,11817
